Befragte,Zeitraum,Partei,Ergebnis,Tag,Monat,Jahr,Art,Region,Institut,Datum
1729.0,27.08.–31.08.,SPD,25.0,3,9,2021,Umfrage,Deutschland,YouGov,2021-09-03
1689.0,20.08.–24.08.,SPD,24.0,27,8,2021,Umfrage,Deutschland,YouGov,2021-08-27
1748.0,23.07.–26.07.,SPD,16.0,30,7,2021,Umfrage,Deutschland,YouGov,2021-07-30
1648.0,25.06.–28.06.,SPD,15.0,2,7,2021,Umfrage,Deutschland,YouGov,2021-07-02
1706.0,21.05.–24.05.,SPD,15.0,27,5,2021,Umfrage,Deutschland,YouGov,2021-05-27
1643.0,23.04.–26.04.,SPD,14.0,30,4,2021,Umfrage,Deutschland,YouGov,2021-04-30
1637.0,25.03.–29.03.,SPD,17.0,1,4,2021,Umfrage,Deutschland,YouGov,2021-04-01
1619.0,18.02.–22.02.,SPD,16.0,26,2,2021,Umfrage,Deutschland,YouGov,2021-02-26
1606.0,29.01.–01.02.,SPD,15.0,4,2,2021,Umfrage,Deutschland,YouGov,2021-02-04
1588.0,30.12.–05.01.,SPD,15.0,6,1,2021,Umfrage,Deutschland,YouGov,2021-01-06
1632.0,19.11.–23.11.,SPD,15.0,26,11,2020,Umfrage,Deutschland,YouGov,2020-11-26
1656.0,22.10.–26.10.,SPD,15.0,30,10,2020,Umfrage,Deutschland,YouGov,2020-10-30
1623.0,19.09.–21.09.,SPD,15.0,25,9,2020,Umfrage,Deutschland,YouGov,2020-09-25
1611.0,20.08.–24.08.,SPD,16.0,28,8,2020,Umfrage,Deutschland,YouGov,2020-08-28
1623.0,30.07.–04.08.,SPD,14.0,6,8,2020,Umfrage,Deutschland,YouGov,2020-08-06
1636.0,18.06.–22.06.,SPD,15.0,26,6,2020,Umfrage,Deutschland,YouGov,2020-06-26
1584.0,20.05.–26.05.,SPD,15.0,28,5,2020,Umfrage,Deutschland,YouGov,2020-05-28
1636.0,23.04.–27.04.,SPD,16.0,30,4,2020,Umfrage,Deutschland,YouGov,2020-04-30
1615.0,27.03.–30.03.,SPD,16.0,3,4,2020,Umfrage,Deutschland,YouGov,2020-04-03
1632.0,28.02.–02.03.,SPD,15.0,6,3,2020,Umfrage,Deutschland,YouGov,2020-03-06
1586.0,13.12.–17.12.,SPD,13.0,18,12,2019,Umfrage,Deutschland,YouGov,2019-12-18
1648.0,22.11.–26.11.,SPD,13.0,27,11,2019,Umfrage,Deutschland,YouGov,2019-11-27
1583.0,31.10.–05.11.,SPD,13.0,6,11,2019,Umfrage,Deutschland,YouGov,2019-11-06
1573.0,27.09.–01.10.,SPD,13.0,3,10,2019,Umfrage,Deutschland,YouGov,2019-10-03
1632.0,06.09.–10.09.,SPD,15.0,11,9,2019,Umfrage,Deutschland,YouGov,2019-09-11
1594.0,26.07.–29.07.,SPD,13.0,31,7,2019,Umfrage,Deutschland,YouGov,2019-07-31
1644.0,28.06.–02.07.,SPD,13.0,3,7,2019,Umfrage,Deutschland,YouGov,2019-07-03
1609.0,17.05.–21.05.,SPD,18.0,23,5,2019,Umfrage,Deutschland,YouGov,2019-05-23
1642.0,26.04.–29.04.,SPD,18.0,3,5,2019,Umfrage,Deutschland,YouGov,2019-05-03
1633.0,22.03.–26.03.,SPD,18.0,28,3,2019,Umfrage,Deutschland,YouGov,2019-03-28
1620.0,22.02.–26.02.,SPD,18.0,27,2,2019,Umfrage,Deutschland,YouGov,2019-02-27
1578.0,25.01.–29.01.,SPD,15.0,31,1,2019,Umfrage,Deutschland,YouGov,2019-01-31
1665.0,21.12.–27.12.,SPD,16.0,28,12,2018,Umfrage,Deutschland,YouGov,2018-12-28
1580.0,23.11.–27.11.,SPD,15.0,28,11,2018,Umfrage,Deutschland,YouGov,2018-11-28
1542.0,28.10.–04.11.,SPD,14.0,7,11,2018,Umfrage,Deutschland,YouGov,2018-11-07
1504.0,21.09.–25.09.,SPD,17.0,27,9,2018,Umfrage,Deutschland,YouGov,2018-09-27
1538.0,24.08.–28.08.,SPD,17.0,30,8,2018,Umfrage,Deutschland,YouGov,2018-08-30
1520.0,20.07.–24.07.,SPD,17.0,25,7,2018,Umfrage,Deutschland,YouGov,2018-07-25
1525.0,22.06.–26.06.,SPD,17.0,27,6,2018,Umfrage,Deutschland,YouGov,2018-06-27
1556.0,25.05.–29.05.,SPD,17.0,30,5,2018,Umfrage,Deutschland,YouGov,2018-05-30
1573.0,20.04.–24.04.,SPD,18.0,25,4,2018,Umfrage,Deutschland,YouGov,2018-04-25
1579.0,23.03.–27.03.,SPD,17.0,28,3,2018,Umfrage,Deutschland,YouGov,2018-03-28
1585.0,26.02.–28.02.,SPD,16.0,28,2,2018,Umfrage,Deutschland,YouGov,2018-02-28
1566.0,19.01.–23.01.,SPD,19.0,25,1,2018,Umfrage,Deutschland,YouGov,2018-01-25
1489.0,25.12.–27.12.,SPD,21.0,28,12,2017,Umfrage,Deutschland,YouGov,2017-12-28
1570.0,24.11.–28.11.,SPD,21.0,29,11,2017,Umfrage,Deutschland,YouGov,2017-11-29
,,SPD,20.5,24,9,2017,Wahl,Deutschland,YouGov,2017-09-24
1862.0,15.09.–19.09.,SPD,23.0,21,9,2017,Umfrage,Deutschland,YouGov,2017-09-21
1600.0,08.09.–12.09.,SPD,23.0,13,9,2017,Umfrage,Deutschland,YouGov,2017-09-13
1617.0,04.09.–06.09.,SPD,24.0,6,9,2017,Umfrage,Deutschland,YouGov,2017-09-06
1557.0,25.08.–29.08.,SPD,25.0,30,8,2017,Umfrage,Deutschland,YouGov,2017-08-30
1520.0,18.08.–22.08.,SPD,25.0,24,8,2017,Umfrage,Deutschland,YouGov,2017-08-24
1538.0,11.08.–15.08.,SPD,25.0,16,8,2017,Umfrage,Deutschland,YouGov,2017-08-16
1513.0,04.08.–08.08.,SPD,24.0,10,8,2017,Umfrage,Deutschland,YouGov,2017-08-10
2000.0,28.07.–01.08.,SPD,25.0,3,8,2017,Umfrage,Deutschland,YouGov,2017-08-03
2000.0,21.07.–25.07.,SPD,25.0,27,7,2017,Umfrage,Deutschland,YouGov,2017-07-27
1535.0,10.07.–12.07.,SPD,24.0,12,7,2017,Umfrage,Deutschland,YouGov,2017-07-12
2000.0,26.06.–28.06.,SPD,25.0,29,6,2017,Umfrage,Deutschland,YouGov,2017-06-29
1523.0,19.06.–22.06.,SPD,25.0,23,6,2017,Umfrage,Deutschland,YouGov,2017-06-23
2040.0,29.05.–31.05.,SPD,23.0,2,6,2017,Umfrage,Deutschland,YouGov,2017-06-02
2000.0,15.05.–17.05.,SPD,25.0,19,5,2017,Umfrage,Deutschland,YouGov,2017-05-19
2010.0,08.05.–11.05.,SPD,25.0,12,5,2017,Umfrage,Deutschland,YouGov,2017-05-12
1957.0,27.04.–02.05.,SPD,28.0,5,5,2017,Umfrage,Deutschland,YouGov,2017-05-05
,,SPD,25.7,22,9,2013,Wahl,Deutschland,YouGov,2013-09-22
1681.0,17.02.–20.02.,GRÜNE,13.0,21,2,2025,Umfrage,Deutschland,YouGov,2025-02-21
2131.0,14.02.–17.02.,GRÜNE,12.0,17,2,2025,Umfrage,Deutschland,YouGov,2025-02-17
2083.0,07.02.–10.02.,GRÜNE,12.0,12,2,2025,Umfrage,Deutschland,YouGov,2025-02-12
2181.0,31.01.–04.02.,GRÜNE,12.0,5,2,2025,Umfrage,Deutschland,YouGov,2025-02-05
1781.0,24.01.–27.01.,GRÜNE,13.0,29,1,2025,Umfrage,Deutschland,YouGov,2025-01-29
1858.0,17.01.–20.01.,GRÜNE,15.0,22,1,2025,Umfrage,Deutschland,YouGov,2025-01-22
1771.0,10.01.–14.01.,GRÜNE,14.0,15,1,2025,Umfrage,Deutschland,YouGov,2025-01-15
1908.0,03.01.–06.01.,GRÜNE,14.0,8,1,2025,Umfrage,Deutschland,YouGov,2025-01-08
1879.0,29.11.–03.12.,GRÜNE,13.0,5,12,2024,Umfrage,Deutschland,YouGov,2024-12-05
1805.0,08.11.–12.11.,GRÜNE,12.0,14,11,2024,Umfrage,Deutschland,YouGov,2024-11-14
1773.0,04.10.–08.10.,GRÜNE,11.0,10,10,2024,Umfrage,Deutschland,YouGov,2024-10-10
1752.0,06.09.–10.09.,GRÜNE,13.0,13,9,2024,Umfrage,Deutschland,YouGov,2024-09-13
1998.0,09.08.–13.08.,GRÜNE,12.0,16,8,2024,Umfrage,Deutschland,YouGov,2024-08-16
1711.0,28.06.–03.07.,GRÜNE,12.0,5,7,2024,Umfrage,Deutschland,YouGov,2024-07-05
1894.0,31.05.–05.06.,GRÜNE,12.0,7,6,2024,Umfrage,Deutschland,YouGov,2024-06-07
1749.0,03.05.–08.05.,GRÜNE,14.0,10,5,2024,Umfrage,Deutschland,YouGov,2024-05-10
1588.0,05.04.–10.04.,GRÜNE,15.0,11,4,2024,Umfrage,Deutschland,YouGov,2024-04-11
1762.0,01.03.–05.03.,GRÜNE,14.0,7,3,2024,Umfrage,Deutschland,YouGov,2024-03-07
2018.0,02.02.–06.02.,GRÜNE,12.0,8,2,2024,Umfrage,Deutschland,YouGov,2024-02-08
1614.0,03.01.–08.01.,GRÜNE,12.0,11,1,2024,Umfrage,Deutschland,YouGov,2024-01-11
1669.0,01.12.–06.12,GRÜNE,14.0,8,12,2023,Umfrage,Deutschland,YouGov,2023-12-08
1732.0,03.11.–07.11,GRÜNE,15.0,10,11,2023,Umfrage,Deutschland,YouGov,2023-11-10
1842.0,06.10.–10.10.,GRÜNE,15.0,13,10,2023,Umfrage,Deutschland,YouGov,2023-10-13
1833.0,01.09.–06.09.,GRÜNE,14.0,8,9,2023,Umfrage,Deutschland,YouGov,2023-09-08
1756.0,25.07.–02.08.,GRÜNE,14.0,4,8,2023,Umfrage,Deutschland,YouGov,2023-08-04
1694.0,30.06.–04.07.,GRÜNE,14.0,7,7,2023,Umfrage,Deutschland,YouGov,2023-07-07
1628.0,02.06.–07.06.,GRÜNE,13.0,9,6,2023,Umfrage,Deutschland,YouGov,2023-06-09
1700.0,05.05.–09.05.,GRÜNE,16.0,12,5,2023,Umfrage,Deutschland,YouGov,2023-05-12
1522.0,30.03.–04.04.,GRÜNE,15.0,6,4,2023,Umfrage,Deutschland,YouGov,2023-04-06
1649.0,03.03.–07.03.,GRÜNE,16.0,10,3,2023,Umfrage,Deutschland,YouGov,2023-03-10
1736.0,03.02.–09.02.,GRÜNE,16.0,10,2,2023,Umfrage,Deutschland,YouGov,2023-02-10
1561.0,06.01.–10.01.,GRÜNE,17.0,13,1,2023,Umfrage,Deutschland,YouGov,2023-01-13
1608.0,16.12.–21.12.,GRÜNE,17.0,22,12,2022,Umfrage,Deutschland,YouGov,2022-12-22
1608.0,04.11.–09.11.,GRÜNE,20.0,11,11,2022,Umfrage,Deutschland,YouGov,2022-11-11
1617.0,07.10.–12.10.,GRÜNE,19.0,14,10,2022,Umfrage,Deutschland,YouGov,2022-10-14
1635.0,09.09.–13.09.,GRÜNE,19.0,16,9,2022,Umfrage,Deutschland,YouGov,2022-09-16
1595.0,05.08.–10.08.,GRÜNE,21.0,12,8,2022,Umfrage,Deutschland,YouGov,2022-08-12
1655.0,01.07.–05.07.,GRÜNE,20.0,8,7,2022,Umfrage,Deutschland,YouGov,2022-07-08
1633.0,03.06.–07.06.,GRÜNE,21.0,10,6,2022,Umfrage,Deutschland,YouGov,2022-06-10
1659.0,06.05.–10.05.,GRÜNE,19.0,12,5,2022,Umfrage,Deutschland,YouGov,2022-05-12
1643.0,08.04.–12.04.,GRÜNE,18.0,14,4,2022,Umfrage,Deutschland,YouGov,2022-04-14
1629.0,04.03.–08.03.,GRÜNE,16.0,11,3,2022,Umfrage,Deutschland,YouGov,2022-03-11
1659.0,10.02.–15.02.,GRÜNE,17.0,21,2,2022,Umfrage,Deutschland,YouGov,2022-02-21
1602.0,21.01.–25.01.,GRÜNE,15.0,28,1,2022,Umfrage,Deutschland,YouGov,2022-01-28
1715.0,10.12.–14.12.,GRÜNE,16.0,17,12,2021,Umfrage,Deutschland,YouGov,2021-12-17
1797.0,19.11.–23.11.,GRÜNE,16.0,26,11,2021,Umfrage,Deutschland,YouGov,2021-11-26
,,GRÜNE,14.8,26,9,2021,Wahl,Deutschland,YouGov,2021-09-26
2364.0,16.09.–22.09.,GRÜNE,14.0,23,9,2021,Umfrage,Deutschland,YouGov,2021-09-23
1816.0,09.09.–14.09.,GRÜNE,15.0,16,9,2021,Umfrage,Deutschland,YouGov,2021-09-16
1700.0,03.09.–07.09.,GRÜNE,15.0,10,9,2021,Umfrage,Deutschland,YouGov,2021-09-10
1729.0,27.08.–31.08.,GRÜNE,15.0,3,9,2021,Umfrage,Deutschland,YouGov,2021-09-03
1689.0,20.08.–24.08.,GRÜNE,16.0,27,8,2021,Umfrage,Deutschland,YouGov,2021-08-27
1748.0,23.07.–26.07.,GRÜNE,16.0,30,7,2021,Umfrage,Deutschland,YouGov,2021-07-30
1648.0,25.06.–28.06.,GRÜNE,19.0,2,7,2021,Umfrage,Deutschland,YouGov,2021-07-02
1706.0,21.05.–24.05.,GRÜNE,22.0,27,5,2021,Umfrage,Deutschland,YouGov,2021-05-27
1643.0,23.04.–26.04.,GRÜNE,25.0,30,4,2021,Umfrage,Deutschland,YouGov,2021-04-30
1637.0,25.03.–29.03.,GRÜNE,21.0,1,4,2021,Umfrage,Deutschland,YouGov,2021-04-01
1619.0,18.02.–22.02.,GRÜNE,18.0,26,2,2021,Umfrage,Deutschland,YouGov,2021-02-26
1606.0,29.01.–01.02.,GRÜNE,18.0,4,2,2021,Umfrage,Deutschland,YouGov,2021-02-04
1588.0,30.12.–05.01.,GRÜNE,18.0,6,1,2021,Umfrage,Deutschland,YouGov,2021-01-06
1632.0,19.11.–23.11.,GRÜNE,18.0,26,11,2020,Umfrage,Deutschland,YouGov,2020-11-26
1656.0,22.10.–26.10.,GRÜNE,18.0,30,10,2020,Umfrage,Deutschland,YouGov,2020-10-30
1623.0,19.09.–21.09.,GRÜNE,18.0,25,9,2020,Umfrage,Deutschland,YouGov,2020-09-25
1611.0,20.08.–24.08.,GRÜNE,18.0,28,8,2020,Umfrage,Deutschland,YouGov,2020-08-28
1623.0,30.07.–04.08.,GRÜNE,18.0,6,8,2020,Umfrage,Deutschland,YouGov,2020-08-06
1636.0,18.06.–22.06.,GRÜNE,17.0,26,6,2020,Umfrage,Deutschland,YouGov,2020-06-26
1584.0,20.05.–26.05.,GRÜNE,16.0,28,5,2020,Umfrage,Deutschland,YouGov,2020-05-28
1636.0,23.04.–27.04.,GRÜNE,16.0,30,4,2020,Umfrage,Deutschland,YouGov,2020-04-30
1615.0,27.03.–30.03.,GRÜNE,18.0,3,4,2020,Umfrage,Deutschland,YouGov,2020-04-03
1632.0,28.02.–02.03.,GRÜNE,21.0,6,3,2020,Umfrage,Deutschland,YouGov,2020-03-06
1586.0,13.12.–17.12.,GRÜNE,21.0,18,12,2019,Umfrage,Deutschland,YouGov,2019-12-18
1648.0,22.11.–26.11.,GRÜNE,22.0,27,11,2019,Umfrage,Deutschland,YouGov,2019-11-27
1583.0,31.10.–05.11.,GRÜNE,22.0,6,11,2019,Umfrage,Deutschland,YouGov,2019-11-06
1573.0,27.09.–01.10.,GRÜNE,22.0,3,10,2019,Umfrage,Deutschland,YouGov,2019-10-03
1632.0,06.09.–10.09.,GRÜNE,22.0,11,9,2019,Umfrage,Deutschland,YouGov,2019-09-11
1594.0,26.07.–29.07.,GRÜNE,24.0,31,7,2019,Umfrage,Deutschland,YouGov,2019-07-31
1644.0,28.06.–02.07.,GRÜNE,25.0,3,7,2019,Umfrage,Deutschland,YouGov,2019-07-03
1609.0,17.05.–21.05.,GRÜNE,18.0,23,5,2019,Umfrage,Deutschland,YouGov,2019-05-23
1642.0,26.04.–29.04.,GRÜNE,17.0,3,5,2019,Umfrage,Deutschland,YouGov,2019-05-03
1633.0,22.03.–26.03.,GRÜNE,17.0,28,3,2019,Umfrage,Deutschland,YouGov,2019-03-28
1620.0,22.02.–26.02.,GRÜNE,17.0,27,2,2019,Umfrage,Deutschland,YouGov,2019-02-27
1578.0,25.01.–29.01.,GRÜNE,18.0,31,1,2019,Umfrage,Deutschland,YouGov,2019-01-31
1665.0,21.12.–27.12.,GRÜNE,18.0,28,12,2018,Umfrage,Deutschland,YouGov,2018-12-28
1580.0,23.11.–27.11.,GRÜNE,21.0,28,11,2018,Umfrage,Deutschland,YouGov,2018-11-28
1542.0,28.10.–04.11.,GRÜNE,21.0,7,11,2018,Umfrage,Deutschland,YouGov,2018-11-07
1504.0,21.09.–25.09.,GRÜNE,14.0,27,9,2018,Umfrage,Deutschland,YouGov,2018-09-27
1538.0,24.08.–28.08.,GRÜNE,13.0,30,8,2018,Umfrage,Deutschland,YouGov,2018-08-30
1520.0,20.07.–24.07.,GRÜNE,12.0,25,7,2018,Umfrage,Deutschland,YouGov,2018-07-25
1525.0,22.06.–26.06.,GRÜNE,12.0,27,6,2018,Umfrage,Deutschland,YouGov,2018-06-27
1556.0,25.05.–29.05.,GRÜNE,11.0,30,5,2018,Umfrage,Deutschland,YouGov,2018-05-30
1573.0,20.04.–24.04.,GRÜNE,12.0,25,4,2018,Umfrage,Deutschland,YouGov,2018-04-25
1579.0,23.03.–27.03.,GRÜNE,11.0,28,3,2018,Umfrage,Deutschland,YouGov,2018-03-28
1585.0,26.02.–28.02.,GRÜNE,12.0,28,2,2018,Umfrage,Deutschland,YouGov,2018-02-28
1566.0,19.01.–23.01.,GRÜNE,10.0,25,1,2018,Umfrage,Deutschland,YouGov,2018-01-25
1489.0,25.12.–27.12.,GRÜNE,10.0,28,12,2017,Umfrage,Deutschland,YouGov,2017-12-28
1570.0,24.11.–28.11.,GRÜNE,10.0,29,11,2017,Umfrage,Deutschland,YouGov,2017-11-29
,,GRÜNE,8.9,24,9,2017,Wahl,Deutschland,YouGov,2017-09-24
1862.0,15.09.–19.09.,GRÜNE,7.0,21,9,2017,Umfrage,Deutschland,YouGov,2017-09-21
1600.0,08.09.–12.09.,GRÜNE,8.0,13,9,2017,Umfrage,Deutschland,YouGov,2017-09-13
1617.0,04.09.–06.09.,GRÜNE,7.0,6,9,2017,Umfrage,Deutschland,YouGov,2017-09-06
1557.0,25.08.–29.08.,GRÜNE,7.0,30,8,2017,Umfrage,Deutschland,YouGov,2017-08-30
1520.0,18.08.–22.08.,GRÜNE,7.0,24,8,2017,Umfrage,Deutschland,YouGov,2017-08-24
1538.0,11.08.–15.08.,GRÜNE,7.0,16,8,2017,Umfrage,Deutschland,YouGov,2017-08-16
1513.0,04.08.–08.08.,GRÜNE,6.0,10,8,2017,Umfrage,Deutschland,YouGov,2017-08-10
2000.0,28.07.–01.08.,GRÜNE,7.0,3,8,2017,Umfrage,Deutschland,YouGov,2017-08-03
2000.0,21.07.–25.07.,GRÜNE,7.0,27,7,2017,Umfrage,Deutschland,YouGov,2017-07-27
1535.0,10.07.–12.07.,GRÜNE,8.0,12,7,2017,Umfrage,Deutschland,YouGov,2017-07-12
2000.0,26.06.–28.06.,GRÜNE,8.0,29,6,2017,Umfrage,Deutschland,YouGov,2017-06-29
1523.0,19.06.–22.06.,GRÜNE,8.0,23,6,2017,Umfrage,Deutschland,YouGov,2017-06-23
2040.0,29.05.–31.05.,GRÜNE,8.0,2,6,2017,Umfrage,Deutschland,YouGov,2017-06-02
2000.0,15.05.–17.05.,GRÜNE,7.0,19,5,2017,Umfrage,Deutschland,YouGov,2017-05-19
2010.0,08.05.–11.05.,GRÜNE,7.0,12,5,2017,Umfrage,Deutschland,YouGov,2017-05-12
1957.0,27.04.–02.05.,GRÜNE,7.0,5,5,2017,Umfrage,Deutschland,YouGov,2017-05-05
,,GRÜNE,8.4,22,9,2013,Wahl,Deutschland,YouGov,2013-09-22
1681.0,17.02.–20.02.,FDP,4.0,21,2,2025,Umfrage,Deutschland,YouGov,2025-02-21
2131.0,14.02.–17.02.,FDP,4.0,17,2,2025,Umfrage,Deutschland,YouGov,2025-02-17
2083.0,07.02.–10.02.,FDP,4.0,12,2,2025,Umfrage,Deutschland,YouGov,2025-02-12
2181.0,31.01.–04.02.,FDP,4.0,5,2,2025,Umfrage,Deutschland,YouGov,2025-02-05
1781.0,24.01.–27.01.,FDP,3.0,29,1,2025,Umfrage,Deutschland,YouGov,2025-01-29
1858.0,17.01.–20.01.,FDP,4.0,22,1,2025,Umfrage,Deutschland,YouGov,2025-01-22
1771.0,10.01.–14.01.,FDP,4.0,15,1,2025,Umfrage,Deutschland,YouGov,2025-01-15
1908.0,03.01.–06.01.,FDP,5.0,8,1,2025,Umfrage,Deutschland,YouGov,2025-01-08
1879.0,29.11.–03.12.,FDP,4.0,5,12,2024,Umfrage,Deutschland,YouGov,2024-12-05
1805.0,08.11.–12.11.,FDP,5.0,14,11,2024,Umfrage,Deutschland,YouGov,2024-11-14
1773.0,04.10.–08.10.,FDP,5.0,10,10,2024,Umfrage,Deutschland,YouGov,2024-10-10
1752.0,06.09.–10.09.,FDP,4.0,13,9,2024,Umfrage,Deutschland,YouGov,2024-09-13
1998.0,09.08.–13.08.,FDP,5.0,16,8,2024,Umfrage,Deutschland,YouGov,2024-08-16
1711.0,28.06.–03.07.,FDP,6.0,5,7,2024,Umfrage,Deutschland,YouGov,2024-07-05
1894.0,31.05.–05.06.,FDP,4.0,7,6,2024,Umfrage,Deutschland,YouGov,2024-06-07
1749.0,03.05.–08.05.,FDP,4.0,10,5,2024,Umfrage,Deutschland,YouGov,2024-05-10
1588.0,05.04.–10.04.,FDP,5.0,11,4,2024,Umfrage,Deutschland,YouGov,2024-04-11
1762.0,01.03.–05.03.,FDP,4.0,7,3,2024,Umfrage,Deutschland,YouGov,2024-03-07
2018.0,02.02.–06.02.,FDP,4.0,8,2,2024,Umfrage,Deutschland,YouGov,2024-02-08
1614.0,03.01.–08.01.,FDP,6.0,11,1,2024,Umfrage,Deutschland,YouGov,2024-01-11
1669.0,01.12.–06.12,FDP,6.0,8,12,2023,Umfrage,Deutschland,YouGov,2023-12-08
1732.0,03.11.–07.11,FDP,5.0,10,11,2023,Umfrage,Deutschland,YouGov,2023-11-10
1842.0,06.10.–10.10.,FDP,5.0,13,10,2023,Umfrage,Deutschland,YouGov,2023-10-13
1833.0,01.09.–06.09.,FDP,5.0,8,9,2023,Umfrage,Deutschland,YouGov,2023-09-08
1756.0,25.07.–02.08.,FDP,5.0,4,8,2023,Umfrage,Deutschland,YouGov,2023-08-04
1694.0,30.06.–04.07.,FDP,6.0,7,7,2023,Umfrage,Deutschland,YouGov,2023-07-07
1628.0,02.06.–07.06.,FDP,5.0,9,6,2023,Umfrage,Deutschland,YouGov,2023-06-09
1700.0,05.05.–09.05.,FDP,5.0,12,5,2023,Umfrage,Deutschland,YouGov,2023-05-12
1522.0,30.03.–04.04.,FDP,6.0,6,4,2023,Umfrage,Deutschland,YouGov,2023-04-06
1649.0,03.03.–07.03.,FDP,6.0,10,3,2023,Umfrage,Deutschland,YouGov,2023-03-10
1736.0,03.02.–09.02.,FDP,6.0,10,2,2023,Umfrage,Deutschland,YouGov,2023-02-10
1561.0,06.01.–10.01.,FDP,8.0,13,1,2023,Umfrage,Deutschland,YouGov,2023-01-13
1608.0,16.12.–21.12.,FDP,7.0,22,12,2022,Umfrage,Deutschland,YouGov,2022-12-22
1608.0,04.11.–09.11.,FDP,5.0,11,11,2022,Umfrage,Deutschland,YouGov,2022-11-11
1617.0,07.10.–12.10.,FDP,6.0,14,10,2022,Umfrage,Deutschland,YouGov,2022-10-14
1635.0,09.09.–13.09.,FDP,6.0,16,9,2022,Umfrage,Deutschland,YouGov,2022-09-16
1595.0,05.08.–10.08.,FDP,6.0,12,8,2022,Umfrage,Deutschland,YouGov,2022-08-12
1655.0,01.07.–05.07.,FDP,7.0,8,7,2022,Umfrage,Deutschland,YouGov,2022-07-08
1633.0,03.06.–07.06.,FDP,7.0,10,6,2022,Umfrage,Deutschland,YouGov,2022-06-10
1659.0,06.05.–10.05.,FDP,9.0,12,5,2022,Umfrage,Deutschland,YouGov,2022-05-12
1643.0,08.04.–12.04.,FDP,9.0,14,4,2022,Umfrage,Deutschland,YouGov,2022-04-14
1629.0,04.03.–08.03.,FDP,9.0,11,3,2022,Umfrage,Deutschland,YouGov,2022-03-11
1659.0,10.02.–15.02.,FDP,9.0,21,2,2022,Umfrage,Deutschland,YouGov,2022-02-21
1602.0,21.01.–25.01.,FDP,8.0,28,1,2022,Umfrage,Deutschland,YouGov,2022-01-28
1715.0,10.12.–14.12.,FDP,10.0,17,12,2021,Umfrage,Deutschland,YouGov,2021-12-17
1797.0,19.11.–23.11.,FDP,11.0,26,11,2021,Umfrage,Deutschland,YouGov,2021-11-26
,,FDP,11.5,26,9,2021,Wahl,Deutschland,YouGov,2021-09-26
2364.0,16.09.–22.09.,FDP,11.0,23,9,2021,Umfrage,Deutschland,YouGov,2021-09-23
1816.0,09.09.–14.09.,FDP,10.0,16,9,2021,Umfrage,Deutschland,YouGov,2021-09-16
1700.0,03.09.–07.09.,FDP,10.0,10,9,2021,Umfrage,Deutschland,YouGov,2021-09-10
1729.0,27.08.–31.08.,FDP,13.0,3,9,2021,Umfrage,Deutschland,YouGov,2021-09-03
1689.0,20.08.–24.08.,FDP,13.0,27,8,2021,Umfrage,Deutschland,YouGov,2021-08-27
1748.0,23.07.–26.07.,FDP,12.0,30,7,2021,Umfrage,Deutschland,YouGov,2021-07-30
1648.0,25.06.–28.06.,FDP,11.0,2,7,2021,Umfrage,Deutschland,YouGov,2021-07-02
1706.0,21.05.–24.05.,FDP,12.0,27,5,2021,Umfrage,Deutschland,YouGov,2021-05-27
1643.0,23.04.–26.04.,FDP,11.0,30,4,2021,Umfrage,Deutschland,YouGov,2021-04-30
1637.0,25.03.–29.03.,FDP,10.0,1,4,2021,Umfrage,Deutschland,YouGov,2021-04-01
1619.0,18.02.–22.02.,FDP,8.0,26,2,2021,Umfrage,Deutschland,YouGov,2021-02-26
1606.0,29.01.–01.02.,FDP,7.0,4,2,2021,Umfrage,Deutschland,YouGov,2021-02-04
1588.0,30.12.–05.01.,FDP,6.0,6,1,2021,Umfrage,Deutschland,YouGov,2021-01-06
1632.0,19.11.–23.11.,FDP,6.0,26,11,2020,Umfrage,Deutschland,YouGov,2020-11-26
1656.0,22.10.–26.10.,FDP,6.0,30,10,2020,Umfrage,Deutschland,YouGov,2020-10-30
1623.0,19.09.–21.09.,FDP,5.0,25,9,2020,Umfrage,Deutschland,YouGov,2020-09-25
1611.0,20.08.–24.08.,FDP,5.0,28,8,2020,Umfrage,Deutschland,YouGov,2020-08-28
1623.0,30.07.–04.08.,FDP,6.0,6,8,2020,Umfrage,Deutschland,YouGov,2020-08-06
1636.0,18.06.–22.06.,FDP,5.0,26,6,2020,Umfrage,Deutschland,YouGov,2020-06-26
1584.0,20.05.–26.05.,FDP,5.0,28,5,2020,Umfrage,Deutschland,YouGov,2020-05-28
1636.0,23.04.–27.04.,FDP,5.0,30,4,2020,Umfrage,Deutschland,YouGov,2020-04-30
1615.0,27.03.–30.03.,FDP,6.0,3,4,2020,Umfrage,Deutschland,YouGov,2020-04-03
1632.0,28.02.–02.03.,FDP,6.0,6,3,2020,Umfrage,Deutschland,YouGov,2020-03-06
1586.0,13.12.–17.12.,FDP,7.0,18,12,2019,Umfrage,Deutschland,YouGov,2019-12-18
1648.0,22.11.–26.11.,FDP,7.0,27,11,2019,Umfrage,Deutschland,YouGov,2019-11-27
1583.0,31.10.–05.11.,FDP,7.0,6,11,2019,Umfrage,Deutschland,YouGov,2019-11-06
1573.0,27.09.–01.10.,FDP,8.0,3,10,2019,Umfrage,Deutschland,YouGov,2019-10-03
1632.0,06.09.–10.09.,FDP,6.0,11,9,2019,Umfrage,Deutschland,YouGov,2019-09-11
